Date,Open,High,Low,Close,WeightedPrice,Volume,SMA_30,EMA_40,Altcoin_EMA_40,DASH,DOGE,ETC,ETH,LTC,SC,XEM,XMR,XRP,ZEC,CLF,CNYUSDX,DJI,EURUSDX,GCF,GSPC,IXIC,JPYUSDX,TSLA,VIX,XWDTO,Cost_per_TR,Num_TR_per_Block,Bu_Be_Spread_MA8,SMA_05,SMA_90,EMA_05,EMA_90,MACD,Avg_Dir_Mvmt,RSI,Awesome_Osc,ROC,Stoch_RSI,Ultimate_Osc,True_SI,Cum_Return,Log_Return,Number_of_Transactions,Active_Addresses,New_Addresses,Hash_Rate,sentiment_elon,sentiment_bitcoin
2015-03-11,289.20835100333335,299.359895215,286.92000000166666,294.719583335,292.5526885185,33045.13446793,252.4489478925141,258.6104001496407,1.0279540836243846,3.1464860797692524,0.0001404252904888,0.8856108519062809,10.077158794059624,2.0081255368942617,0.0003029306346216,0.0039725784290486,0.7148788241369214,0.0101662059260178,277.4195374392584,48.1699981689,0.1599488258,17635.390625,1.0708701611,1150.6999511719,2040.2399902344,4849.9399414062,0.0082618678,38.7480010986,16.8700008392,36.0270500183,11.6333935619,654.3181818182,0.1629422142857143,283.26518705997466,267.4022313142136,285.22072354874746,276.2705009072493,12.559650092138725,42.40384536450251,71.52965523514223,33.39255103796671,15.07812870601531,1.0,57.40642449469227,29.237902808313905,-64.63845093123241,0.28981895697937077,100765.0,251570.0,139900.0,368166.9542,negative,positive
2015-03-12,297.8329310033333,298.9129310033333,290.25451666666663,293.83934352,293.28886868116666,35603.47444745,254.902998165793,260.30203276093465,1.0345017760531507,3.0982508167514817,0.0001407786569669,0.8856108519062809,10.077158794059624,2.028910802873888,0.0003029306346216,0.0039725784290486,0.6733355176069092,0.0102709761812144,277.4195374392584,47.0499992371,0.1599488258,17895.220703125,1.0548745394,1152.0999755859,2065.9499511719,4893.2900390625,0.0082364855,38.2140007019,15.4200000763,36.3158531189,10.4378611815,730.0,0.159652625,287.451779774104,266.7209238763888,287.9101052595539,276.6445309682145,13.083174191993464,44.167430529293696,70.69691587320798,35.71535604807846,6.915012473385332,0.9430684261169643,57.89198253751359,31.09424593471783,-64.74406537007691,-0.29911719324475783,97095.0,246925.0,132752.0,307214.5628,neutral,positive
2015-03-13,293.063076222,298.73599991800006,281.424000018,286.518178018,286.54751441752,56554.577225002,257.0923682841837,261.58230015881685,1.0381849360912665,2.9009583228855216,0.0001346773317762,0.8856108519062809,10.077158794059624,1.9926600116848667,0.0003029306346216,0.0039725784290486,0.6460528914808848,0.0102268807895612,277.4195374392584,44.8400001526,0.1599488258,17749.310546875,1.0626314878,1152.5999755859,2053.3999023438,4871.759765625,0.0082427999,37.736000061,16.0,36.3158531189,10.7569012023,716.0,0.1577472321428571,290.0201250950373,266.0170120408079,287.4559083122093,276.8621789561113,12.760222045657486,44.35159863255074,64.02102144963385,36.875615022619655,2.449733454401409,0.48666010199469467,54.74210572548725,30.83083874772899,-65.62248596978735,-2.5231184646461458,96036.0,241681.0,127787.0,344830.6652,positive,positive
2015-03-14,284.8033416833334,323.8348250166667,274.9248216666667,320.13461172666666,287.32259606199995,28848.82088943,259.26691220349034,262.837924349216,1.0431006521064838,2.995774794292364,0.0001407880720703,0.8856108519062809,10.077158794059624,2.0343818949650694,0.0003029306346216,0.0039725784290486,0.6532738937623269,0.0112142009242998,277.4195374392584,44.8400001526,0.1599488258,17749.310546875,1.0626314878,1152.5999755859,2053.3999023438,4871.759765625,0.0082427999,37.736000061,16.0,36.3158531189,10.7569012023,716.0,0.1577472321428571,290.4071531484707,265.2900189148501,287.41147089547286,277.09207823316376,15.043434055394357,45.5554981876184,75.4735211966908,38.309308146913764,16.119070149427696,1.0,64.05420284688329,34.77482370980744,-61.58906153068317,11.093958626487499,89511.0,258541.0,118578.0,308618.072,negative,positive
2015-03-15,286.22500006,291.0863333933333,282.40511833333335,289.0196667266667,287.12623180833333,16129.5313632,261.00491186979474,264.0227198350266,1.049516940434598,3.088757567415828,0.0001435631159041,0.8856108519062809,10.077158794059624,2.0309156191382938,0.0003029306346216,0.0039725784290486,0.7423332884549468,0.0110227760391219,277.4195374392584,44.8400001526,0.1599488258,17749.310546875,1.0626314878,1152.5999755859,2053.3999023438,4871.759765625,0.0082427999,37.736000061,16.0,36.3158531189,10.7569012023,716.0,0.1577472321428571,289.367579897504,264.5945531300627,287.3163911997597,277.31260908096965,14.178736352989972,46.67340491732408,57.29462768080723,35.48815795551178,6.486407825076242,0.0,56.856392944570636,30.60868753812368,-65.32234807356909,-10.224683223190478,84934.0,255201.0,101154.0,340206.4293,positive,positive
2015-03-16,291.6666665833333,299.4706699166667,286.751665,291.206995,293.74470444466664,29129.47696617,262.5147922916637,265.4725727428139,1.058187309207336,3.2675279688311383,0.0001439349051778,0.8856108519062809,10.077158794059624,2.05919443986278,0.0003029306346216,0.0039725784290486,0.7984568556214928,0.0109743021580527,277.4195374392584,43.8800010681,0.1600332856,17977.419921875,1.0481630564,1153.3000488281,2081.1899414062,4929.509765625,0.0082411012,39.1399993896,15.6099996567,36.7400131226,9.8823344654,634.0,0.1520310535714286,289.6059830827373,264.1019443918012,289.4591622813954,277.6737540340179,13.514173327577339,47.97521887648664,58.059408516758005,33.35070585320784,7.65706797854956,0.04206971316942676,53.89054633149876,27.924764616455906,-65.05990431197128,0.7539600570837912,105218.0,261887.0,129458.0,327804.791,negative,positive
2015-03-17,291.610905005,293.93838833833337,282.34166667166664,285.83820000500003,288.29723083116664,28995.55291291,263.8421076979892,266.5859706983433,1.0664586077707188,3.2853545193273423,0.0001412656431072,0.8856108519062809,10.077158794059624,2.0731569187961525,0.0003029306346216,0.0039725784290486,0.7694249474760674,0.0106669975407531,277.4195374392584,43.4599990845,0.1599539369,17849.080078125,1.0572947264,1148.3000488281,2074.2800292969,4937.4301757812,0.0082394723,38.9459991455,15.6599998474,36.7129364014,10.4943702455,777.8203125,0.1501256607142857,288.6076555127373,263.7045550300809,289.0718517979858,277.90723704054864,12.411216674703383,48.58147505557291,55.43526173170122,30.068172101766663,4.114240484724675,0.0,51.29427606248694,24.914221410907864,-65.7040722546222,-1.8608420841633055,99561.0,226199.0,124383.0,307974.6938,neutral,positive
2015-03-18,285.1951016816667,286.58510833500003,254.925003335,260.109998335,269.3608289173333,111959.42214137,264.905385986187,266.721329635855,1.0713949096353377,3.272626327014033,0.0001373740227478,0.8856108519062809,10.077158794059624,1.8723648323204325,0.0003029306346216,0.0039725784290486,0.6825495660433659,0.0105858805764512,277.4195374392584,44.6599998474,0.1602692455,18076.189453125,1.0598047972,1151.4000244141,2099.5,4982.830078125,0.0082453825,40.141998291,13.970000267,36.8122138977,9.138266448,577.0,0.1482202678571429,285.17031841269994,263.141493748629,282.5015108377683,277.7194038949835,9.353246324278416,46.29312282444996,44.95032827430977,24.774328662372568,-4.876058142649456,0.0,46.2083071111709,18.064348483859398,-68.79103734703251,-9.432130441794051,99607.0,250808.0,120642.0,363373.9697,positive,positive
2015-03-19,260.5398666766667,272.1949933433333,252.14846341166665,263.9593875266667,260.75274127216665,93834.76472661,265.57376289281257,266.4301789839678,1.0753604644395929,3.317147745401979,0.0001329838980488,0.8856108519062809,10.077158794059624,1.7871497456585883,0.0003029306346216,0.0039725784290486,0.6488545138542468,0.0101589267999636,277.4195374392584,43.9599990845,0.1608053148,17959.029296875,1.0849988461,1169.0999755859,2089.2700195312,4992.3798828125,0.0083288914,39.1300010681,14.0699996948,36.8212356567,8.9221290091,565.0,0.146314875,279.8563474547333,262.50302958954865,275.25192098256775,277.34651021096556,7.157884688103763,43.942863062678875,46.57836365032532,16.432717658436275,-7.508148157684732,0.05333764983747169,47.59066511339761,13.541459856426366,-68.32917334992179,1.469064412055765,106297.0,266786.0,128358.0,323265.099,positive,positive
2015-03-20,265.308158545,272.11049929,259.1278854383333,266.77619182333336,264.6042417665,22111.74900051,266.4134826427159,266.3411088757986,1.082626169646959,3.630237894915497,0.0001323021208832,0.8856108519062809,10.077158794059624,1.8345779433972569,0.0003029306346216,0.0039725784290486,0.6463778878296239,0.0102110776897692,277.4195374392584,45.7200012207,0.1616553515,18127.650390625,1.0668942928,1184.8000488281,2108.1000976562,5026.419921875,0.0082807504,39.6160011292,13.0200004578,36.8934288025,8.8075517883,761.2647058824,0.1449345892857143,275.3519494463667,261.8064071410342,271.70269457721184,277.0664603550432,5.581003011768189,41.760478998177156,47.79502724402386,11.716346477303887,-9.218628009301245,0.09319794875156161,49.4223881828398,10.487489600861249,-67.99120271958037,1.061481782900131,103532.0,236907.0,129792.0,318671.8967,positive,positive
2015-03-21,266.315080188,267.815080188,261.38277541200006,266.23910052400004,265.70138891652005,19768.412639112,267.2382916949888,266.3099030241265,1.0974963056237934,4.383057937816919,0.0001328506944582,0.8856108519062809,10.077158794059624,1.8313919923432305,0.0003029306346216,0.0039725784290486,0.7126190961157743,0.010117908889941,277.4195374392584,45.7200012207,0.1616553515,18127.650390625,1.0668942928,1184.8000488281,2108.1000976562,5026.419921875,0.0082807504,39.6160011292,13.0200004578,36.8934288025,8.8075517883,761.2647058824,0.1449345892857143,269.74328634073737,261.1364490281133,269.70225935698124,276.81667856518555,4.239108341053964,39.733979509711276,47.57254985352492,5.5423319338725605,-9.663586819959272,0.08590915065417075,40.843204181859946,8.049696748866394,-68.05564492637528,-0.20152948285865335,92836.0,244354.0,111480.0,357276.135,positive,positive
2015-03-22,266.35952959400004,275.315369686,264.862642,273.801369686,269.74811223968663,24382.204603132,268.0117686433672,266.4776205468368,1.1141361482396843,4.578601952873791,0.0001321765749974,0.8856108519062809,10.077158794059624,1.8079435625885412,0.0003029306346216,0.0039725784290486,0.7960914187662528,0.0102962854441888,277.4195374392584,45.7200012207,0.1616553515,18127.650390625,1.0668942928,1184.8000488281,2108.1000976562,5026.419921875,0.0082807504,39.6160011292,13.0200004578,36.8934288025,8.8075517883,761.2647058824,0.1449345892857143,266.03346262244133,260.48267209381424,269.7175436512164,276.66132545913064,3.7427153744595785,38.369988773136335,51.02900402197425,0.9994361355019805,-6.819363804029238,0.19914940626042157,47.7538648435825,7.08502550270611,-67.14829581500209,2.800813616068254,90586.0,273409.0,111474.0,337291.1047,positive,positive
2015-03-23,271.72974169666674,275.26951798166664,264.52892023,268.70856023000005,270.3623405856667,32433.17032496,268.9158836897719,266.66711908531624,1.1328700965718288,4.900736484743117,0.0001270703000752,0.8856108519062809,10.077158794059624,1.814385445929974,0.0003029306346216,0.0039725784290486,0.7656580376683905,0.0100034066016696,277.4195374392584,47.4500007629,0.1613944471,18116.0390625,1.0826611519,1188.0,2104.419921875,5010.9702148438,0.008331459,39.9259986877,13.4099998474,36.7309913635,9.9055601345,731.1655172414,0.1407937321428571,266.233764956108,259.76573316001947,269.9324759626998,276.5228862311424,2.9048874767977395,37.06900725005577,48.70040546644547,-0.007122595797056874,-6.215877090660932,0.12285992496499169,47.44458953103714,5.5793795302437,-67.75934998873008,-1.8775542287658098,106019.0,260606.0,131144.0,336956.1172,negative,positive
2015-03-24,270.2168075633333,272.063348045,253.202585,254.84425122666667,261.74228792983337,83363.29246198,269.6445680749654,266.4268834191951,1.15237080329496,5.141948185764611,0.0001361059897235,0.8856108519062809,10.077158794059624,1.7740892275884104,0.0003029306346216,0.0039725784290486,0.7371160138451175,0.0098833887922305,277.4195374392584,47.5099983215,0.1611603498,18011.140625,1.0944991112,1191.6999511719,2091.5,4994.7299804688,0.0083507309,40.34400177,13.6199998856,36.5865898132,10.8938273182,719.0,0.1394134464285714,266.4316742876414,259.0053621323287,267.2024132850777,276.1980379168279,1.1093807136708733,34.76758985668256,42.95387905917177,-0.5954618351059366,-20.394658405678857,0.0,43.42824407384165,2.411327506063355,-69.42284122191582,-5.297479400628458,92927.0,221810.0,120840.0,403128.8382,positive,positive
2015-03-25,257.2516799983334,259.5966066666667,244.12508581333336,251.6556008133333,252.6355918965,66285.03633645999,270.1001080104876,265.75413749125875,1.174131633998064,5.481320751362007,0.0001313705077861,0.8856108519062809,10.077158794059624,1.745249616871644,0.0003029306346216,0.0039725784290486,0.7564920163748795,0.0091454084266533,277.4195374392584,49.2099990845,0.1614126861,17718.5390625,1.0902034044,1197.3000488281,2061.0500488281,4876.5200195312,0.0083478726,38.8600006104,15.4399995804,36.2165794373,9.5756036629,706.0,0.1380331607142857,264.03794431364133,258.1861701495006,262.3468061555518,275.6801819603372,-0.5643631446992003,32.67971237369829,41.734165297617075,-3.6955015375862104,-12.927862777127045,0.0,48.54124380428099,-0.5242652300661493,-69.80542732894783,-1.2591089717323811,97138.0,224388.0,124862.0,378177.8231,positive,positive
2015-03-26,252.77642532166664,260.6197553216667,248.74226166666668,251.31233333333333,253.93984644583333,41852.44387838,270.5302085795376,265.1778306109941,1.1915801445017884,5.113581609082817,0.0001320487201518,0.8856108519062809,10.077158794059624,1.7727591468352917,0.0003029306346216,0.0039725784290486,0.763779954952062,0.0088777370317463,277.4195374392584,51.4300003052,0.1612643003,17678.23046875,1.096046567,1205.0999755859,2056.1499023438,4863.3598632812,0.0083669405,38.0820007324,15.8000001907,35.97290802,10.4859607335,683.6554054054,0.136652875,261.685635819504,257.387781730352,259.5444862523123,275.2023723885899,-1.89665259744271,30.65140217283797,41.59722529456044,-5.9555604525029935,-13.699760772115614,0.0,44.70260448612185,-2.9238134520895627,-69.8466138347795,-0.13649678637213114,101181.0,230461.0,122447.0,343503.3382,positive,positive
2015-03-27,253.0383384083333,257.30545,247.222298335,255.15711666666667,253.17294763016665,29044.48983826,270.95317504468204,264.5922265631488,1.2057559575742018,4.897000271265974,0.0001291182032913,0.8856108519062809,10.077158794059624,1.7251584410941,0.0003029306346216,0.0039725784290486,0.7798005277251526,0.0088332041428165,277.4195374392584,48.8699989319,0.1612539142,17712.66015625,1.0886367559,1199.8000488281,2061.0200195312,4891.2202148438,0.0083904583,37.0,15.0699996948,36.3248710632,10.5073483393,786.0,0.136718,258.3706028976,256.6415403806384,257.42064004493045,274.71820920708603,-2.612148482859709,28.89550639848673,43.82073262301779,-9.727522439588256,-10.73372395215079,0.06563608178654276,46.34502081551988,-4.322244642014771,-69.38530246564014,1.51829777382968,99491.0,233010.0,126391.0,401206.2943,positive,positive
2015-03-28,251.489866494,259.846045858,248.449866,255.50969915600004,257.63561318802,23750.831541522,271.5677547504272,264.25287956924006,1.2204190104061312,4.953150294141092,0.0001313941627258,0.8856108519062809,10.077158794059624,1.7386822755168037,0.0003029306346216,0.0039725784290486,0.8307898327790125,0.00898890654413,277.4195374392584,48.8699989319,0.1612539142,17712.66015625,1.0886367559,1199.8000488281,2061.0200195312,4891.2202148438,0.0083904583,37.0,15.0699996948,36.3248710632,10.5073483393,786.0,0.136718,255.82525741807066,255.97410933142743,257.49229775929365,274.3427675363373,-3.1148278699164393,27.018896320620684,44.03117095821795,-13.241049837572575,-1.7685975965734155,0.1478507213050323,43.709856066906475,-5.41888291075787,-69.34299831042838,0.138087118424135,87374.0,235645.0,106354.0,349225.6824,positive,negative
2015-03-29,251.9400383333333,253.866705,242.819473335,246.21461500166663,247.62593158533332,38959.39845618,271.46488007516047,263.4418089358787,1.2311542320923583,4.756965957274414,0.0001262892251085,0.8856108519062809,10.077158794059624,1.68559219256068,0.0003029306346216,0.0039725784290486,0.7513911742839039,0.0083796615248476,277.4195374392584,48.8699989319,0.1612539142,17712.66015625,1.0886367559,1199.8000488281,2061.0200195312,4891.2202148438,0.0083904583,37.0,15.0699996948,36.3248710632,10.5073483393,786.0,0.136718,253.00198614917062,255.1926877281267,254.2035090346402,273.75558432862294,-4.214656577273274,25.776823803898054,39.79869158466182,-16.373623494871623,-6.722538906939768,0.0,40.30425411759139,-7.594266146727982,-70.45825699362275,-3.7056796092547195,90516.0,278336.0,108581.0,363961.1547,positive,positive
2015-03-30,245.63169666833332,256.412063925,240.08223500166665,255.20206392500003,247.27629322966663,39038.222051230005,271.4303130335262,262.6532471941123,1.238950325829426,4.433132293577479,0.0001261109095471,0.8856108519062809,10.077158794059624,1.6839787572862852,0.0003029306346216,0.0039725784290486,0.8293449053888436,0.0082887013490584,277.4195374392584,48.6800003052,0.1611551493,17976.310546875,1.0884946585,1184.8000488281,2086.2399902344,4947.4399414062,0.0083857439,38.1139984131,14.5100002289,36.9114875793,8.6261124091,622.0,0.136913375,251.93012641580398,254.4436977068008,251.89443709964905,273.17362188688764,-4.31136796861432,24.85782094350984,45.276149568930265,-17.335116584420575,-4.33851604943744,0.3502979190935641,46.793923571905744,-7.946513353156185,-69.37990952682327,3.5852064616021195,106355.0,259917.0,137821.0,330325.2738,positive,positive
2015-03-31,252.35812,254.52669,243.42458,246.87341827666668,246.9987538988333,30624.60699873,271.24356848082067,261.8896133748304,1.2336838883514845,4.144589690671643,0.0001259693644884,0.8856108519062809,10.077158794059624,1.665505187577216,0.0003029306346216,0.000402607968855,0.9673854395700148,0.0079212500375355,277.4195374392584,47.5999984741,0.1613814235,17776.119140625,1.083024621,1183.0999755859,2067.8898925781,4900.8798828125,0.0083324304,37.7540016174,15.2899999619,36.3880500793,6.8406161624,782.0,0.1369785,250.54190790640396,253.65972273062116,250.26254269937715,272.59835006297436,-5.002399988265779,24.004461144577924,41.50720899843349,-18.726507704822495,-7.273793447025126,0.1521344506939243,49.85416996135586,-9.361354504712011,-70.37921133241503,-3.317991026406819,115111.0,268361.0,146916.0,348416.2529,positive,positive
2015-04-01,245.909993365,250.35537333333332,241.8412516983333,248.79925166666663,246.5890063801667,29994.99794843,270.5577009337818,261.14324230191994,1.226641230459922,3.878827809129575,0.00012329450319,0.8856108519062809,10.077158794059624,1.6481614644040132,0.0003029306346216,0.0002737137970819,1.0006680514509714,0.0078020761618684,277.4195374392584,50.0900001526,0.1616161615,17698.1796875,1.0738140345,1208.0999755859,2059.6899414062,4880.2299804688,0.0083318055,37.5180015564,15.1099996567,36.2887763977,7.0603966873,904.1136363636,0.137043625,249.22511965640396,252.85889213937634,249.03803059297368,272.0267161358797,-5.333171699180582,23.359960286090416,42.69508387026162,-20.175906016038255,-9.131480258117847,0.25790843324862545,54.22135016787775,-10.190131675794344,-70.14814269711044,0.7770624435597284,119343.0,267879.0,159524.0,308052.4989,positive,positive
2015-04-02,248.635977425,258.05833333333334,237.253333335,255.47,250.5771966825,36545.24521015,269.77930940108735,260.627825442436,1.2230000650520334,4.252387741264799,0.000127794370308,0.8856108519062809,10.077158794059624,1.6717282734392658,0.0003029306346216,0.0002931753201185,0.979456146392556,0.0079909068022049,277.4195374392584,49.1399993896,0.1616266072,17763.240234375,1.0769942999,1200.9000244141,2066.9599609375,4886.9399414062,0.0083630225,38.2000007629,14.6700000763,36.3790245056,9.2895500193,907.0,0.13710875,247.81343635529998,252.12403904766413,249.55108595614914,271.55529812591533,-4.999406970894313,21.851729086345447,46.73049286065515,-21.442383427210757,-4.926735575029151,0.6172402873639198,62.11398978923301,-9.750008532747628,-69.34776156245594,2.6458632830249407,112070.0,256770.0,146107.0,386181.1198,neutral,positive
2015-04-03,254.971145,258.19166666666666,252.5370683333333,256.2015066666667,256.0356415215,33511.423312030005,269.03433212499846,260.403816470683,1.220977875083549,4.450247658116139,0.0001280178207607,0.8856108519062809,10.077158794059624,1.7007756370041138,0.0003029306346216,0.0003149238390714,0.928922911004154,0.0088818764043808,277.4195374392584,52.1399993896,0.1616292298,17880.849609375,1.0870746374,1218.5999755859,2080.6201171875,4917.3198242188,0.0083544282,40.6199989319,14.7399997711,36.4512214661,10.4174212975,823.0,0.1344094107142857,249.49537834253334,251.626999920703,251.71260447793276,271.21420677197216,-4.622583281922857,20.43617950720077,47.16983820855929,-20.14455359894609,0.5325823256624529,0.656361669814904,61.37046334245714,-9.26628241927933,-69.259992678574,0.2859284347498381,104546.0,236921.0,128776.0,340180.7689,neutral,positive
2015-04-04,257.579401082,258.571435334,253.10748794,256.15444733399994,252.4574458972647,12376.69658056353,268.4025786994073,260.0161886378333,1.2156927582566872,4.132788979125239,0.0001262287229486,0.8856108519062809,10.077158794059624,1.6776605143700112,0.0003029306346216,0.000272654041569,0.8563810988237834,0.0085684057137531,277.4195374392584,52.1399993896,0.1616292298,17880.849609375,1.0870746374,1218.5999755859,2080.6201171875,4917.3198242188,0.0083544282,40.6199989319,14.7399997711,36.4512214661,10.4174212975,823.0,0.1344094107142857,250.53160887605296,251.3480807606326,251.96088495104343,270.80197026923133,-4.2784260560534335,19.07596378938238,47.1429007999069,-18.735747681722557,1.787699739694517,0.653963035867473,61.04742611316152,-8.871861683163026,-69.26563903190556,-0.018369780786819945,89651.0,249280.0,111835.0,354637.8241,neutral,positive
2015-04-05,256.053802938,264.070906228,254.799802938,262.012196366,255.91616960226472,29915.72210898353,267.8595153710161,259.816187709269,1.209649199288262,4.062653837465777,0.000122839761409,0.8856108519062809,10.077158794059624,1.687541932297686,0.0003029306346216,0.0002405611994261,0.7915973366520292,0.0086422890474684,277.4195374392584,52.1399993896,0.1616292298,17880.849609375,1.0870746374,1218.5999755859,2080.6201171875,4917.3198242188,0.0083544282,40.6199989319,14.7399997711,36.4512214661,10.4174212975,823.0,0.1344094107142857,252.31509201673924,251.1597441511089,253.2793131681172,270.4748098150123,-3.492745388719186,18.26000207874616,50.901526653068515,-16.43316098325002,4.257595674174374,1.0,65.47270918602541,-7.506362210204022,-68.56280456979198,2.2610481233151347,95023.0,268193.0,103469.0,361817.7244,positive,positive
2015-04-06,260.937244366,263.376144366,256.555446366,258.617242366,255.7808843180981,27038.00603515077,267.30701467793534,259.619343641407,1.2042612056682216,4.120126158022453,0.0001202170156295,0.8856108519062809,10.077158794059624,1.661708650869799,0.0003029306346216,0.0002762433550635,0.8041955627668458,0.0087451484348357,277.4195374392584,52.1399993896,0.1616292298,17880.849609375,1.1001342535,1218.5999755859,2080.6201171875,4917.3198242188,0.0084158797,40.6199989319,14.7399997711,36.4512214661,9.1211840481,653.0,0.1263113928571428,254.1534676043255,250.9642717249514,254.11317021811084,270.1518663974977,-3.1082027873750917,17.5023233474411,48.73838613459992,-13.183235257314664,1.3560765008383504,0.8051722370780913,60.28659124424342,-6.895627893339896,-68.97014374657395,-1.3041913761943746,107449.0,248586.0,128342.0,316095.4593,positive,positive
2015-04-07,256.5932116666667,264.4428216666666,249.62047917000004,259.937225,256.34965059716666,16709.09113253,266.7284767707458,259.4598464197367,1.197474349878754,3.922490599171944,0.0001204843357806,0.8856108519062809,10.077158794059624,1.6932022596768157,0.0003029306346216,0.0002563496505971,0.7655779775224144,0.009136301547283,277.4195374392584,53.9799995422,0.1616292298,17875.419921875,1.0934817791,1210.5999755859,2076.330078125,4910.2299804688,0.0083698118,40.6500015259,14.779999733,36.4421882629,9.5586339018,715.2236842105,0.1236120535714285,255.3079583872588,250.651553017248,254.85866367779613,269.84852099529263,-2.666204097143975,16.593032953966134,49.63458694250918,-10.590386362613685,1.7328210469602454,0.8858904322406416,66.13863928612652,-6.143471266751044,-68.81176733278454,0.5091019624993365,108714.0,262298.0,142618.0,372657.989,positive,positive
2015-04-08,253.28983958333333,262.3632216666667,246.64308333333332,250.182325245,252.11502975116665,51390.99203,265.6193959026236,259.1015626798065,1.1889590407201112,3.686153680789428,0.0001210152142805,0.8856108519062809,10.077158794059624,1.6614935113667335,0.0003029306346216,0.0002395092782636,0.780217861420638,0.0092374946900827,277.4195374392584,50.4199981689,0.1615978777,17902.509765625,1.0824151039,1203.0999755859,2081.8999023438,4950.8198242188,0.0083132433,41.5340003967,13.9799995422,36.6136665344,7.4665442787,717.0,0.1209127142857142,254.52383603319217,250.3191316744135,253.9441190355863,269.45877393498216,-3.0676933761691885,16.093278191266872,43.57197735462489,-10.218388627319598,1.6114844536367183,0.33984885362298334,58.935362530052224,-7.119338497002403,-69.98219639774167,-3.8250206524432784,110751.0,255354.0,145474.0,310655.5254,positive,positive
2015-04-09,249.06324916,256.07956333333334,243.3454166683333,253.07464,248.39940061950003,30665.23052946,264.15523932116804,258.57950599393786,1.1790997520398694,3.5557430280959075,0.0001167477182911,0.8856108519062809,10.077158794059624,1.612094722062512,0.0003029306346216,0.0002260434545637,0.7440183047055575,0.0088628906141037,277.4195374392584,50.7900009155,0.1615143567,17958.73046875,1.0785275698,1193.5999755859,2091.1799316406,4974.5600585938,0.0083268108,42.0180015564,13.0900001526,36.9024581909,7.3941510724,857.0,0.1182133749999999,253.71222697763923,249.8412614466413,252.09587956355756,268.99593056541113,-3.1165650715745414,15.997175279750342,45.69014936073882,-10.797326900680389,-0.8336233227429,0.5306264336792001,57.36684656366449,-7.36903685811751,-69.63516574245266,1.1494511949076802,116620.0,247278.0,141993.0,329523.8481,positive,positive
2015-04-10,247.1641666683333,250.26666666333333,215.2327466783333,242.68959333333336,242.54055402183332,48993.465074,262.48816817127914,257.7971180928596,1.1680230548117352,3.315206794541613,0.0001139940603902,0.8856108519062809,10.077158794059624,1.5680998693228994,0.0003029306346216,0.0002037340653783,0.8198768125987849,0.0086635485896598,277.4195374392584,51.6399993896,0.1614283174,18057.650390625,1.0669056177,1204.5999755859,2102.0600585938,4995.9799804688,0.0082953125,42.1800003052,12.5799999237,37.0107536316,8.9032607113,742.2763157895,0.1146675892857142,251.03710386155294,249.3932964533061,248.9107710496495,268.4144937182995,-3.947775221480015,17.999423841368493,39.898869350884425,-14.967275589785288,-1.6947247591656796,0.009022719477087889,61.243127149872805,-9.302622914679173,-70.88120217182474,-4.190123189280559,112826.0,258042.0,141534.0,372061.3211,positive,positive
2015-04-11,241.83165,246.6887333283333,237.596368335,241.03261666666663,242.15530483633333,21942.30209479,260.78371604311803,257.03410281205345,1.158655667730197,3.4770644341900394,0.0001162345463214,0.8856108519062809,10.077158794059624,1.5344776279216352,0.0003029306346216,0.0001695087133854,0.8362760805931321,0.0078458318766972,277.4195374392584,51.6399993896,0.1614283174,18057.650390625,1.0669056177,1204.5999755859,2102.0600585938,4995.9799804688,0.0082953125,42.1800003052,12.5799999237,37.0107536316,8.9032607113,742.2763157895,0.1146675892857142,248.31198796520002,248.93937922041425,246.65894897854412,267.8373686879266,-4.686199828331155,19.858654648585347,39.04842072533253,-17.56187010640687,-3.121647250935264,0.0,59.21564435245438,-11.143792064565899,-71.08001237995923,-0.6850969888773761,99429.0,270762.0,123184.0,343513.8327,positive,positive
2015-04-12,241.0953266666667,242.7774983333333,236.32657666833333,240.82829666666663,240.5952687201667,13438.17477432,259.25197451987293,256.2322084661077,1.148731162769237,3.395812147722864,0.0001130797762984,0.8856108519062809,10.077158794059624,1.5044277795910792,0.0003029306346216,0.0001563869246681,0.8223786880124018,0.0083318141557793,277.4195374392584,51.6399993896,0.1614283174,18057.650390625,1.0669056177,1204.5999755859,2102.0600585938,4995.9799804688,0.0082953125,42.1800003052,12.5799999237,37.0107536316,8.9032607113,742.2763157895,0.1146675892857142,245.16111158980002,248.57418235280946,244.63772222575165,267.2386412161077,-5.227632670413044,21.655742813249383,38.93820524563174,-19.823722197259826,-5.7312809070862984,0.0,59.94511385104423,-12.690840335189588,-71.10452745162148,-0.0848045594035618,86999.0,254220.0,108085.0,314469.0863,positive,positive
