,Date,Bullish,Bearish,Bull_MA_8wk,Bull-BearSpread,Bear_MA_8wk,Bull-BearSpreadMA_8_wk
0,1987-09-11,0.5,0.27,0.46625000000000005,0.23,0.24125000000000002,0.22500000000000003
1,1987-09-12,0.5142857142857143,0.24714285714285716,0.47053571428571433,0.2671428571428571,0.24071428571428574,0.2298214285714286
2,1987-09-13,0.5285714285714286,0.2242857142857143,0.4748214285714286,0.30428571428571427,0.24017857142857144,0.23464285714285718
3,1987-09-14,0.5428571428571429,0.20142857142857143,0.4791071428571429,0.3414285714285714,0.23964285714285716,0.23946428571428574
4,1987-09-15,0.5571428571428572,0.17857142857142858,0.4833928571428572,0.37857142857142856,0.23910714285714285,0.24428571428571433
5,1987-09-16,0.5714285714285715,0.15571428571428572,0.48767857142857146,0.4157142857142857,0.23857142857142857,0.2491071428571429
6,1987-09-17,0.5857142857142859,0.13285714285714284,0.49196428571428574,0.45285714285714285,0.23803571428571427,0.25392857142857145
7,1987-09-18,0.6000000000000001,0.11,0.49625,0.49,0.2375,0.25875000000000004
8,1987-09-19,0.5900000000000001,0.13714285714285715,0.5010714285714286,0.45285714285714285,0.2382142857142857,0.2628571428571429
9,1987-09-20,0.5800000000000001,0.1642857142857143,0.5058928571428571,0.4157142857142857,0.23892857142857143,0.2669642857142857
10,1987-09-21,0.5700000000000001,0.19142857142857145,0.5107142857142858,0.37857142857142856,0.23964285714285716,0.2710714285714286
11,1987-09-22,0.56,0.2185714285714286,0.5155357142857143,0.3414285714285714,0.24035714285714285,0.27517857142857144
12,1987-09-23,0.55,0.24571428571428577,0.5203571428571429,0.30428571428571427,0.24107142857142858,0.2792857142857143
13,1987-09-24,0.54,0.2728571428571429,0.5251785714285715,0.2671428571428571,0.2417857142857143,0.2833928571428571
14,1987-09-25,0.53,0.30000000000000004,0.53,0.23,0.24250000000000002,0.2875
15,1987-09-26,0.5171428571428571,0.30000000000000004,0.5278571428571429,0.21714285714285717,0.24267857142857144,0.2851785714285714
16,1987-09-27,0.5042857142857143,0.30000000000000004,0.5257142857142857,0.2042857142857143,0.24285714285714288,0.28285714285714286
17,1987-09-28,0.49142857142857144,0.30000000000000004,0.5235714285714286,0.19142857142857145,0.2430357142857143,0.2805357142857143
18,1987-09-29,0.4785714285714286,0.30000000000000004,0.5214285714285715,0.17857142857142858,0.24321428571428574,0.2782142857142857
19,1987-09-30,0.46571428571428575,0.30000000000000004,0.5192857142857144,0.16571428571428573,0.24339285714285716,0.2758928571428571
20,1987-10-01,0.45285714285714285,0.30000000000000004,0.5171428571428571,0.15285714285714286,0.2435714285714286,0.2735714285714286
21,1987-10-02,0.44,0.30000000000000004,0.515,0.14,0.24375000000000002,0.27125
22,1987-10-03,0.44285714285714284,0.2785714285714286,0.5151785714285715,0.16428571428571428,0.24285714285714288,0.27232142857142855
23,1987-10-04,0.44571428571428573,0.2571428571428572,0.5153571428571428,0.18857142857142858,0.24196428571428574,0.27339285714285716
24,1987-10-05,0.44857142857142857,0.23571428571428574,0.5155357142857143,0.21285714285714286,0.2410714285714286,0.2744642857142857
25,1987-10-06,0.45142857142857146,0.2142857142857143,0.5157142857142858,0.23714285714285716,0.24017857142857144,0.27553571428571433
26,1987-10-07,0.4542857142857143,0.19285714285714287,0.5158928571428573,0.26142857142857145,0.2392857142857143,0.2766071428571429
27,1987-10-08,0.4571428571428572,0.17142857142857143,0.5160714285714286,0.2857142857142857,0.23839285714285716,0.2776785714285715
28,1987-10-09,0.46,0.15,0.5162500000000001,0.31,0.23750000000000002,0.27875000000000005
