"DateTime","Aggregated Exchanges","Price"
"2014-01-24 00:00:00",249.80015014999998,926.2049999999999
"2014-01-25 00:00:00",245.90823275,947.135
"2014-01-26 00:00:00",191.39515095000002,994.3599999999999
"2014-01-27 00:00:00",250.44031368,979.34
"2014-01-28 00:00:00",175.32047068,942.13
"2014-01-29 00:00:00",213.1999787,934.71
"2014-01-30 00:00:00",166.77595927,931.35
"2014-01-31 00:00:00",277.47455448000005,939.6500000000001
"2014-02-01 00:00:00",309.85383756,948.495
"2014-02-02 00:00:00",315.89815297,946.895
"2014-02-03 00:00:00",202.69243337,945.625
"2014-02-04 00:00:00",401.1543751,924.9300000000001
"2014-02-05 00:00:00",371.7304735,914.9
"2014-02-06 00:00:00",259.64709759000004,854.8499999999999
"2014-02-07 00:00:00",413.64881346999994,742.4000000000001
"2014-02-08 00:00:00",281.52763139,675.6700000000001
"2014-02-09 00:00:00",292.26712126999996,658.325
"2014-02-10 00:00:00",339.19410701999993,600.04
"2014-02-11 00:00:00",343.60937257000006,579.965
"2014-02-12 00:00:00",313.81303471,548.51
"2014-02-13 00:00:00",369.51105651999995,500.265
"2014-02-14 00:00:00",287.32093826000005,401.105
"2014-02-15 00:00:00",381.39351339999996,379.01
"2014-02-16 00:00:00",586.9063401999999,380.2
"2014-02-17 00:00:00",403.5515495000001,337.28499999999997
"2014-02-18 00:00:00",543.3731911399999,309.21500000000003
"2014-02-19 00:00:00",946.0808778799999,282.935
"2014-02-20 00:00:00",420.59583105,190.41500000000002
"2014-02-21 00:00:00",538.05094627,125.905
"2014-02-22 00:00:00",355.77441523000005,193.65499999999997
"2014-02-23 00:00:00",595.2194418099999,284.73
"2014-02-24 00:00:00",482.3245894500001,224.365
"2014-02-25 00:00:00",768.73454403,138.48499999999999
"2014-02-26 00:00:00",562.18249646,586.4200000000001
"2014-02-27 00:00:00",402.8409351,605.2
"2014-02-28 00:00:00",618.15973158,584.5
"2014-03-01 00:00:00",498.21110283999997,413.42
"2014-03-02 00:00:00",395.43730672000004,552.2349999999999
"2014-03-03 00:00:00",710.82427086,620.4300000000001
"2014-03-04 00:00:00",522.0311019,665.69
