"DateTime","New Addresses","Active Addresses","Zero Balance Addresses","Price"
"2009-08-05 00:00:00",87,87,0
"2009-08-06 00:00:00",90,90,0
"2009-08-07 00:00:00",80,192,110
"2009-08-08 00:00:00",80,80,0
"2009-08-09 00:00:00",101,101,0
"2009-08-10 00:00:00",75,75,0
"2009-08-11 00:00:00",70,70,0
"2009-08-12 00:00:00",63,63,0
"2009-08-13 00:00:00",85,85,0
"2009-08-14 00:00:00",63,63,0
"2009-08-15 00:00:00",26,26,0
"2009-08-16 00:00:00",19,19,0
"2009-08-17 00:00:00",17,17,0
"2009-08-18 00:00:00",10,10,0
"2009-08-19 00:00:00",18,18,0
"2009-08-20 00:00:00",22,22,0
"2009-08-21 00:00:00",14,14,0
"2009-08-22 00:00:00",7,7,0
"2009-08-23 00:00:00",15,15,0
"2009-08-24 00:00:00",15,15,0
"2009-08-25 00:00:00",50,50,0
"2009-08-26 00:00:00",49,96,46
"2009-08-27 00:00:00",29,29,0
"2009-08-28 00:00:00",75,75,0
"2009-08-29 00:00:00",78,78,0
"2009-08-30 00:00:00",97,99,1
"2009-08-31 00:00:00",86,93,6
"2009-09-01 00:00:00",78,78,0
"2009-09-02 00:00:00",66,66,0
"2009-09-03 00:00:00",61,76,14
"2009-09-04 00:00:00",64,64,0
"2009-09-05 00:00:00",76,76,0
"2009-09-06 00:00:00",68,68,0
"2009-09-07 00:00:00",78,92,13
"2009-09-08 00:00:00",69,69,0
"2009-09-09 00:00:00",54,54,0
"2009-09-10 00:00:00",67,67,0
"2009-09-11 00:00:00",67,67,0
"2009-09-12 00:00:00",69,69,0
"2009-09-13 00:00:00",75,75,0
"2009-09-14 00:00:00",74,74,0
"2009-09-15 00:00:00",44,44,0
"2009-09-16 00:00:00",72,74,1
"2009-09-17 00:00:00",84,186,100
"2009-09-18 00:00:00",78,78,0
"2009-09-19 00:00:00",74,74,0
"2009-09-20 00:00:00",78,78,0
"2009-09-21 00:00:00",69,78,8
"2009-09-22 00:00:00",25,66,40
"2009-09-23 00:00:00",36,36,0
"2009-09-24 00:00:00",97,97,0
"2009-09-25 00:00:00",91,119,26
"2009-09-26 00:00:00",100,100,0
"2009-09-27 00:00:00",87,104,16
"2009-09-28 00:00:00",85,85,0
"2009-09-29 00:00:00",88,133,43
"2009-09-30 00:00:00",85,85,0
"2009-10-01 00:00:00",82,82,0
"2009-10-02 00:00:00",72,83,10
"2009-10-03 00:00:00",58,58,0
"2009-10-04 00:00:00",53,53,0
"2009-10-05 00:00:00",55,55,0
"2009-10-06 00:00:00",44,58,14
"2009-10-07 00:00:00",60,60,0
"2009-10-08 00:00:00",70,70,0
"2009-10-09 00:00:00",79,79,0
"2009-10-10 00:00:00",77,77,0
"2009-10-11 00:00:00",74,74,0
"2009-10-12 00:00:00",58,132,72
"2009-10-13 00:00:00",57,57,0
"2009-10-14 00:00:00",69,69,0
"2009-10-15 00:00:00",71,71,0
"2009-10-16 00:00:00",61,141,80
"2009-10-17 00:00:00",57,57,0
"2009-10-18 00:00:00",74,82,7
"2009-10-19 00:00:00",112,112,0
"2009-10-20 00:00:00",95,197,100
"2009-10-21 00:00:00",80,99,18
"2009-10-22 00:00:00",91,130,39
"2009-10-23 00:00:00",89,89,0
"2009-10-24 00:00:00",63,70,7
"2009-10-25 00:00:00",76,76,0
"2009-10-26 00:00:00",71,71,0
"2009-10-27 00:00:00",65,81,16
"2009-10-28 00:00:00",66,66,0
"2009-10-29 00:00:00",46,89,41
"2009-10-30 00:00:00",60,60,0
"2009-10-31 00:00:00",46,46,0
"2009-11-01 00:00:00",25,25,0
"2009-11-02 00:00:00",33,33,0
"2009-11-03 00:00:00",62,62,0
"2009-11-04 00:00:00",64,105,41
"2009-11-05 00:00:00",57,57,0
"2009-11-06 00:00:00",62,62,0
"2009-11-07 00:00:00",69,69,0
"2009-11-08 00:00:00",73,73,0
"2009-11-09 00:00:00",64,64,0
"2009-11-10 00:00:00",78,78,0
"2009-11-11 00:00:00",65,116,51
"2009-11-12 00:00:00",66,66,0
"2009-11-13 00:00:00",81,93,11
"2009-11-14 00:00:00",79,79,0
"2009-11-15 00:00:00",96,96,0
"2009-11-16 00:00:00",97,97,0
"2009-11-17 00:00:00",92,92,0
"2009-11-18 00:00:00",79,79,0
"2009-11-19 00:00:00",72,153,82
"2009-11-20 00:00:00",86,86,0
"2009-11-21 00:00:00",73,73,0
"2009-11-22 00:00:00",106,106,0
"2009-11-23 00:00:00",96,96,0
"2009-11-24 00:00:00",93,93,0
"2009-11-25 00:00:00",90,90,0
"2009-11-26 00:00:00",84,84,0
"2009-11-27 00:00:00",74,74,0
"2009-11-28 00:00:00",71,71,0
"2009-11-29 00:00:00",60,60,0
"2009-11-30 00:00:00",75,75,0
"2009-12-01 00:00:00",75,240,164
"2009-12-02 00:00:00",94,94,0
"2009-12-03 00:00:00",88,88,0
"2009-12-04 00:00:00",36,36,0
"2009-12-05 00:00:00",66,84,18
"2009-12-06 00:00:00",105,107,3
"2009-12-07 00:00:00",112,112,0
"2009-12-08 00:00:00",105,136,30
"2009-12-09 00:00:00",107,119,15
"2009-12-10 00:00:00",104,104,0
"2009-12-11 00:00:00",112,112,0
"2009-12-12 00:00:00",110,178,67
"2009-12-13 00:00:00",114,114,0
"2009-12-14 00:00:00",107,437,331
"2009-12-15 00:00:00",111,119,6
"2009-12-16 00:00:00",137,154,17
"2009-12-17 00:00:00",172,179,6
"2009-12-18 00:00:00",225,225,0
"2009-12-19 00:00:00",198,200,1
"2009-12-20 00:00:00",175,175,0
"2009-12-21 00:00:00",176,177,1
"2009-12-22 00:00:00",162,162,0
"2009-12-23 00:00:00",154,154,0
"2009-12-24 00:00:00",154,154,0
"2009-12-25 00:00:00",150,151,0
"2009-12-26 00:00:00",174,174,0
"2009-12-27 00:00:00",168,173,5
"2009-12-28 00:00:00",137,137,0
"2009-12-29 00:00:00",171,171,0
"2009-12-30 00:00:00",141,141,0
"2009-12-31 00:00:00",138,138,0
"2010-01-01 00:00:00",134,136,2
"2010-01-02 00:00:00",126,126,0
"2010-01-03 00:00:00",186,186,0
"2010-01-04 00:00:00",183,266,82
"2010-01-05 00:00:00",198,198,0
"2010-01-06 00:00:00",163,163,0
"2010-01-07 00:00:00",154,154,0
"2010-01-08 00:00:00",153,153,0
"2010-01-09 00:00:00",151,151,0
"2010-01-10 00:00:00",190,190,0
"2010-01-11 00:00:00",159,159,0
"2010-01-12 00:00:00",159,375,214
"2010-01-13 00:00:00",166,168,0
"2010-01-14 00:00:00",145,155,9
"2010-01-15 00:00:00",141,147,5
"2010-01-16 00:00:00",126,132,6
"2010-01-17 00:00:00",131,131,0
"2010-01-18 00:00:00",127,128,1
"2010-01-19 00:00:00",124,124,0
"2010-01-20 00:00:00",158,158,0
"2010-01-21 00:00:00",183,187,11
"2010-01-22 00:00:00",135,141,5
"2010-01-23 00:00:00",161,164,1
"2010-01-24 00:00:00",154,156,1
"2010-01-25 00:00:00",215,272,57
"2010-01-26 00:00:00",197,215,17
"2010-01-27 00:00:00",164,181,20
"2010-01-28 00:00:00",177,199,21
"2010-01-29 00:00:00",198,213,19
"2010-01-30 00:00:00",212,248,34
"2010-01-31 00:00:00",166,184,18
"2010-02-01 00:00:00",192,203,17
"2010-02-02 00:00:00",145,167,21
"2010-02-03 00:00:00",270,277,6
"2010-02-04 00:00:00",233,269,41
"2010-02-05 00:00:00",227,472,244
"2010-02-06 00:00:00",194,224,30
"2010-02-07 00:00:00",222,230,10
"2010-02-08 00:00:00",205,329,123
"2010-02-09 00:00:00",210,623,417
"2010-02-10 00:00:00",169,777,606
"2010-02-11 00:00:00",169,245,74
"2010-02-12 00:00:00",187,225,39
"2010-02-13 00:00:00",234,318,85
"2010-02-14 00:00:00",212,263,53
"2010-02-15 00:00:00",183,271,91
"2010-02-16 00:00:00",199,217,16
"2010-02-17 00:00:00",243,267,24
"2010-02-18 00:00:00",211,267,58
"2010-02-19 00:00:00",197,198,4
"2010-02-20 00:00:00",209,221,13
"2010-02-21 00:00:00",225,344,126
"2010-02-22 00:00:00",263,531,267
"2010-02-23 00:00:00",251,252,1
"2010-02-24 00:00:00",173,283,107
"2010-02-25 00:00:00",156,300,143
"2010-02-26 00:00:00",174,196,20
"2010-02-27 00:00:00",172,184,9
"2010-02-28 00:00:00",157,264,106
"2010-03-01 00:00:00",196,227,32
"2010-03-02 00:00:00",189,233,40
"2010-03-03 00:00:00",152,260,106
"2010-03-04 00:00:00",186,575,387
"2010-03-05 00:00:00",172,175,1
"2010-03-06 00:00:00",178,274,92
"2010-03-07 00:00:00",180,297,115
"2010-03-08 00:00:00",128,313,181
"2010-03-09 00:00:00",147,229,81
"2010-03-10 00:00:00",168,211,41
"2010-03-11 00:00:00",134,200,64
"2010-03-12 00:00:00",121,130,7
"2010-03-13 00:00:00",154,190,36
"2010-03-14 00:00:00",125,134,8
"2010-03-15 00:00:00",143,145,5
"2010-03-16 00:00:00",129,154,25
"2010-03-17 00:00:00",138,164,25
"2010-03-18 00:00:00",148,225,81
"2010-03-19 00:00:00",159,289,127
"2010-03-20 00:00:00",202,273,70
"2010-03-21 00:00:00",185,193,9
"2010-03-22 00:00:00",181,224,40
"2010-03-23 00:00:00",212,289,76
"2010-03-24 00:00:00",177,208,31
"2010-03-25 00:00:00",194,539,343
"2010-03-26 00:00:00",199,280,75
"2010-03-27 00:00:00",180,206,23
"2010-03-28 00:00:00",186,207,17
"2010-03-29 00:00:00",196,268,68
"2010-03-30 00:00:00",216,226,11
"2010-03-31 00:00:00",211,238,24
"2010-04-01 00:00:00",168,199,28
"2010-04-02 00:00:00",156,179,20
"2010-04-03 00:00:00",164,192,24
"2010-04-04 00:00:00",173,241,68
"2010-04-05 00:00:00",174,307,137
"2010-04-06 00:00:00",163,267,95
"2010-04-07 00:00:00",198,303,101
"2010-04-08 00:00:00",191,217,23
"2010-04-09 00:00:00",225,320,103
"2010-04-10 00:00:00",288,556,280
