Date,WeightedPrice_return,DASH_return,DOGE_return,ETC_return,ETH_return,LTC_return,SC_return,XEM_return,XMR_return,XRP_return,ZEC_return,CLF_return,CNYUSDX_return,DJI_return,EURUSDX_return,GCF_return,GSPC_return,IXIC_return,JPYUSDX_return,TSLA_return,VIX_return,XWDTO_return,Volume,SMA_30,EMA_40,Altcoin_EMA_40,Cost_per_TR,Num_TR_per_Block,Bu_Be_Spread_MA8,SMA_05,SMA_90,EMA_05,EMA_90,MACD,Avg_Dir_Mvmt,RSI,Awesome_Osc,ROC,Stoch_RSI,Ultimate_Osc,True_SI,Cum_Return,Log_Return,Number_of_Transactions,Active_Addresses,New_Addresses,Hash_Rate,sentiment_elon,sentiment_bitcoin
2016-08-25,-0.007379749465084795,-0.03848274160827525,-0.007379749465083019,-0.0968886447328886,0.0147330482227499,-0.021889796191521316,-0.020270921549951137,0.03700570889216781,-0.12902144677947325,0.0011528028317859818,0.0,0.011973516523808403,-0.0026433027276390186,-0.0017893757243050423,-0.0032776956109497046,-0.003246790055068338,-0.001365227624339882,-0.0010521411113632029,-0.002396830894823232,-0.007456583655348403,0.013382922502016559,-0.001960297640554609,9662.66376918,594.3072609153786,601.4826846091042,3.271554905779757,4.16,1800.06,0.056167875,583.4225177440778,626.0780286677519,581.7358462230463,592.9463869455959,-9.419350539959964,28.526027660792263,44.32733375644611,-17.153892704186774,1.789580329012701,0.6792664950357827,57.876140690617206,-14.430461751176898,-30.139284861512216,0.2668842082434786,234009.0,495276.0,256572.0,1398106.126,positive,positive
2016-08-26,-0.0050451781209586155,-0.02765056150169254,-0.005045178120915206,0.016150617137293377,-0.0005776712475124013,-0.006398636685754799,0.03422935432166119,0.004633370730005915,0.06123413992184168,-0.02388901944442401,0.0,0.006549705187129495,-0.0001501169623239207,-0.002873405630947623,0.002370999184624578,0.0010605442314917113,-0.0015788165944083943,0.0012892303270590766,-2.987399929399448e-05,-0.004389940222329525,0.001467315035373451,0.0027007537811514215,5908.02273189,591.6066326970969,600.2199514061642,3.281301556986929,4.4618636869,1717.9318181818,0.0548597857142857,581.1704768104444,627.0138783211609,579.6894487983086,592.5650741324802,-9.275040298496947,28.440139747557847,42.023850463943795,-17.283140028858384,-0.19874173440192228,0.4325115541063368,55.1440183351636,-14.63860435245338,-30.808593950625117,-0.9626811190408979,226767.0,488398.0,254300.0,1439415.983,positive,positive
2016-08-27,0.0054151860481634895,0.028684214667271224,0.005415186048008724,0.03139961558770832,0.00643014306415246,-0.0006501864943301294,0.04359550956914493,-0.043983825983096914,0.11114597387509773,0.011238053921030389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6147.33540637,589.1690434551667,599.1708619189692,3.29487064208361,4.4618636869,1717.9318181818,0.0548597857142857,580.1407108159111,627.8397095516832,579.3641715050946,592.2606465014073,-9.019609730074421,27.786874392615935,42.289976563779284,-16.253081329005454,0.5656753005770374,0.4610196532353536,51.245005399983434,-14.750207762599477,-30.753441501707655,0.07967821834924393,191098.0,458834.0,231040.0,1546266.525,positive,positive
2016-08-28,-0.01357635061506457,-0.019778535205618786,-0.013576350615025046,-0.07965513304888538,-0.03031477592390075,-0.019658109456194173,-0.061694577414400875,0.03039795594312511,0.5631576406310845,-0.01641634192807795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4206.9861817,586.2819382832602,597.7896880668081,3.3169168279150942,4.4618636869,1717.9318181818,0.0548597857142857,577.2997683841056,628.5244806764373,576.528380319952,591.7902322475229,-9.048058867349368,27.60713969696798,40.48160505922142,-16.492081809083857,0.03927712746051149,0.26687777266362617,52.7007098521326,-15.299597140087403,-31.251834518182974,-0.7223394767144065,174489.0,429225.0,203254.0,1662127.981,positive,positive
2016-08-29,0.00444975517816415,-0.06291425565911724,-0.02130536674956285,-0.03001143035195797,-0.006429429141804555,0.010139688038109718,0.004449755178209225,-0.003344229343103189,0.22134632126589682,0.03635239417805214,0.0,-0.013853901256432044,-0.00291962676410229,0.005848736176725655,-0.008063635643253075,0.0010594206690124341,0.005228047221710774,0.002569527114947956,-0.013392770189712744,-0.02177372060501359,-0.052014656259603775,0.005631564880416384,7544.46856702,583.6367642810093,596.5997994265899,3.341886616474773,5.047015298,1511.9597315436,0.0509355178571428,575.4158813561332,629.2197027406845,575.4845771940792,591.38598474631,-9.015723833012885,27.163475540815476,40.21064487145647,-15.711330324134906,-2.411199907215536,0.15041256708216696,48.896321864971476,-15.838195166820629,-31.324763726803106,-0.10613798601282198,225282.0,502674.0,240084.0,1632400.887,positive,positive
2016-08-30,0.016517017962736524,0.002426961026473773,0.016517017962942138,-0.030928228013472947,0.03381536730905732,0.018711748038531706,0.01651701796275984,0.006580390221174293,-0.05838682822055696,-0.005292582236094856,0.0,-0.013409984551704834,0.0005542451613493871,-0.0026314370006284005,-0.0005932011514853119,-0.008466303602315262,-0.0019536804841114863,-0.001785025717136457,0.001090258574493408,-0.01793678770164664,0.013910379523708993,0.003895775814744429,8955.14655086,581.8400455475053,595.9299447721789,3.3651133466793266,4.84,1542.33,0.0496274285714285,576.2863637541334,629.5081893968016,577.9456444664416,591.1987714334497,-7.969310711774824,26.0091814901615,47.3927182956528,-12.904943661208335,0.46168846128856533,1.0,54.51431574266972,-14.460936570008464,-29.94351135909331,1.9913224770287563,252002.0,552241.0,281276.0,1791908.394,positive,positive
2016-08-31,-0.015943707851602484,0.004487404135633977,0.00995251036286815,-0.02299382377390513,0.011294177274736583,-0.012877556095549081,-0.05379202678053163,-0.04314368433744331,-0.045736856594356445,-0.028138876391097245,0.0,-0.03559865729277223,-0.0007783390135469581,-0.002894713948158656,-0.003535651601645373,-0.003659317630919867,-0.002375864261703553,-0.0018705797048783612,-0.010294752725594769,0.003170220163382975,0.022865868392976774,-0.001212655782785066,8532.77500718,580.3078168886942,594.8394452919019,3.385508270223708,4.44,1676.86,0.0483193392857142,575.8819740496667,629.3236807773304,576.4886647864612,590.8114293234069,-8.57365734907512,25.91730578416733,39.057336612711396,-11.012265621473148,-3.7825800031284156,0.012509912681967427,48.28896140378756,-15.582760971522497,-32.22220136338749,-3.306720961558618,225360.0,501879.0,263565.0,1482669.705,positive,positive
2016-09-01,-0.0064521787016652565,-0.024555386270925017,-0.03192776386330731,0.11445391287502726,0.06359405894472414,0.00529767561547323,0.02004242986642968,-0.02662573852498018,0.0051486130764299975,-0.008370224688732053,0.0,-0.0344519214589849,0.00041928660448187216,0.0010010347882674075,0.0006696223402919976,0.004055342152262886,-4.1384533048027805e-05,0.002683513359720724,-0.004201262760222257,-0.053016392527508005,0.004470899072941181,0.00048587032637392724,8117.797848520001,580.2376121884109,593.6216137619717,3.408072789279832,4.359867669,1696.1857142857,0.0470112499999999,574.1140304516,629.3208783920653,574.283742833752,590.3512638202184,-7.9611880389552425,25.888639795926395,45.75898182335477,-10.298493083080984,-2.2463699459648767,0.8039998005560425,51.60327649511227,-14.49171227020703,-30.7357856393911,2.1693697944832557,237466.0,488486.0,258776.0,1534563.442,positive,positive
2016-09-02,0.003964276028869618,-0.008712093348955285,0.03038438855589276,0.053588337655008145,-0.007807051654600827,0.0016991068467226977,-0.009074221062498444,0.031014090719796217,0.14330241821621748,0.0029933241178121683,0.0,0.02965706171977911,0.0014096733915773818,0.003944783632827464,0.003584381431936956,0.0075446005047923315,0.004201041336436395,0.004340736564220737,0.00042610007587517984,-0.014892652853985444,-0.11127596817078178,0.000970671525231781,10737.57082388,580.6151747415125,592.5733904743307,3.4346505798493663,5.05,1476.18,0.0450154285714285,574.3692781347333,629.1734446727907,573.5668406776124,589.9508632168142,-7.443003111038479,25.557438799704553,45.4734662786346,-7.726619401811263,-1.1436197916709236,0.7697463547534954,54.634821794450716,-13.69794436874863,-30.814593094539344,-0.11384280135828817,225856.0,478891.0,249575.0,1691020.121,positive,positive
2016-09-03,0.024478350584281383,-0.0070526183206399695,-0.028059000727489125,-0.036376356659221676,-0.010855891473852797,0.010681539437308762,0.02447835058428427,0.006904049918356581,0.34214436126405623,0.007618590700514183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16295.67520002,581.1657433423817,592.2594645687698,3.474811164913888,5.05,1476.18,0.0450154285714285,576.9174658283333,629.1628554446494,577.7571969218527,589.8670620342542,-5.16596747021822,23.833807044284406,55.6361556088357,-3.7212704365368836,3.1539875052479487,1.0,62.080316431655994,-9.545715168311377,-28.127957955332295,3.809738659387474,182204.0,466276.0,232999.0,1393830.717,positive,positive
2016-09-04,0.0316708422041978,-0.026334114465636604,0.003787846468596534,0.016752319542962413,-0.021274799704590674,0.028294365922450826,-0.009053006830265109,-0.010697570206646634,-0.05126191521581214,-0.007930696030013396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11080.208121340002,582.3907530087841,592.8663877922038,3.5078259512247554,5.05,1476.18,0.0450154285714285,581.2841881559334,629.1873587650082,586.7385948309574,590.1930912345819,-2.6442332954990206,22.941933010316255,58.78050844757155,0.9045263854828818,4.340620300715661,1.0,62.959366859513736,-5.055274465102747,-27.106896477985877,1.4106688537246725,183244.0,440928.0,218525.0,1983974.965,positive,positive
2016-09-05,0.0020025023483629667,0.035004683226580235,0.029835905191478718,0.06589156285959352,0.004127887699856281,0.0023612600168596565,0.0020025023485257254,-0.0044343445617982535,0.11288817050577693,0.004053684543548819,0.0,0.00877594996516673,-0.0017365833007023657,0.0024961226816888615,-0.00346025371584191,0.0206490048652348,0.0029816787577114923,0.0049544285395970444,-0.006504128389012598,0.02553347513481441,0.0033389747185794683,-0.00848683003442674,10761.63224973,583.5518740321701,593.502774075706,3.548432910238989,4.87,1626.3,0.0390279642857142,587.7517083914333,629.2976637326257,593.1298320886383,590.5385684954481,-0.5747769142747075,22.113764264488687,59.0731967829517,5.705713710389659,5.488202667382701,1.0,65.29589848597149,-1.417142571451736,-27.01122935822373,0.13115698440886447,227683.0,543323.0,263546.0,1530358.085,positive,positive
2016-09-06,0.004977878820844994,-0.02646157414305239,-0.022183685471439896,-0.004664293451140278,-0.012695075758600516,-0.0054517155109816695,-0.008788941437110953,-0.011266375685954566,-0.011372759293186707,-0.009393612806820828,0.0,0.0,0.0005841812363001075,0.0,-0.0007808118571080991,0.0,0.0,0.0,0.004096215568758055,0.0,0.0,0.0,8318.70448277,584.1515649474329,594.2552467862731,3.5840255950938413,4.65,1706.75,0.0370321428571427,595.5626215342334,629.4530808010961,598.39604293987,590.9427420371378,1.1424089422318957,21.841368236722285,59.507764572494786,11.688937918242573,5.598078329768617,1.0,63.33032430866658,1.6560019991697859,-26.876964916304203,0.18378320498353418,232118.0,520832.0,268533.0,1515586.051,positive,positive
2016-09-07,0.005349124388932092,-0.0010889940446340285,0.033275488955221366,-0.008871979518813244,0.004632401220631355,0.0021948124930462054,0.494060504300438,0.04719279002613752,-0.09016019877144377,0.00014006156826695815,0.0,0.01494530764072377,0.0002397435859973207,-0.0006461559306062403,0.0090029735070003,-0.003779439375817706,-0.0001463852229424134,0.0015201205656807382,0.01955180708584736,-0.005521935306708747,-0.006655646784779146,0.006113995124575222,12019.55828269,584.6618195312298,595.1299029793166,3.6122573134350056,4.8606770034,1650.0592105263,0.0350363214285713,603.5731540098999,629.726333740033,602.9925948744689,591.409620206512,2.9045452866490677,21.58842906808206,61.62071620305439,17.986910535585707,7.303898653977595,1.0,69.84969710137013,4.889401785961272,-26.230538184922246,0.8801414884665348,250809.0,527811.0,282027.0,1665531.066,positive,positive
2016-09-08,0.023323087961111932,0.037892386148850266,-0.004334292794521244,0.011794966029476939,-0.013424755613352879,0.013976389306931125,-0.1392609540513704,-0.020794942119235715,0.03127172947011636,0.012663472461500236,0.0,0.04659338311868133,0.001756073709176631,-0.0024954182139594883,-0.0011240166300350296,-0.005579111602754261,-0.002223013629689463,-0.004627274490580313,-0.0029854035981781157,-0.02156558802987074,0.04773874945822265,0.00024312149983618525,14265.74850738,585.6524195430935,596.6583837922279,3.642657723690784,5.16,1576.43,0.0330404999999999,611.6383240566333,630.1175423196208,610.8163164643126,592.1800408534898,5.686244011648341,22.327353358534506,67.68137114720885,23.86740697329651,10.558960366374468,1.0,70.88637299255986,9.86034995075291,-24.073372747202228,2.882259364818207,227006.0,502324.0,272812.0,1607492.266,positive,positive
2016-09-09,-0.00522988847010375,-0.018437239332261934,-0.005229888470282051,-0.0513535045620328,0.010372842256862524,-0.00813130453821942,-0.07154789590546562,0.058173041715329665,0.04437379191193025,-0.010465520636038228,0.0,-0.036539225174874956,-2.9983031950342465e-05,-0.021345392600114477,0.002705087113511695,-0.005012023487037998,-0.024522068966640997,-0.025396013429999642,-0.004662495458808369,-0.014643268980848556,0.39888086968794334,-0.01117877793185773,8621.825372680001,586.5531351343259,597.9524833170217,3.673237525716693,5.22,1553.1,0.0300607142857142,615.3355307369,630.3629287065825,614.9400189930418,592.8615218028747,7.216283529240627,23.01349734252606,63.29420992511309,26.26222748618875,7.124140096745572,0.84673155641954,70.46638461212085,12.641726336135338,-24.95258896145447,-1.1647382077478952,220534.0,494034.0,265645.0,1552395.652,positive,positive
2016-09-10,0.0019029885385448697,-0.008179477298408178,0.0019029885389021395,0.011753152126677158,0.027044477646904097,0.0029013994473534588,0.01383040506869282,-0.009482272694845473,-0.048135972365532353,0.006143847749284337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6229.98100135,587.5571573817037,599.2413057198905,3.7005824063798975,5.22,1553.1,0.0300607142857142,619.0277379312668,630.1511084269272,618.0844601873057,593.5540892923902,8.267900839138747,23.650631041946788,62.80747143562947,29.516149449661725,10.581644066066824,0.8297270181914645,68.56440525447806,14.724325288177697,-25.050195955845666,-0.13014509384650097,193320.0,447527.0,240742.0,1718048.061,negative,positive
2016-09-11,-0.00903082312297021,0.010554904952700506,-0.009030823123326037,-0.04318130627840133,-0.0029455347088096495,-0.005367448757790605,-0.044006205836347845,-0.02352775987979172,-0.07992453636747021,-0.010075047756135769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16663.60893031,588.5259707294703,600.1922048241072,3.721618820853086,5.22,1553.1,0.0300607142857142,620.9889924740667,629.4933264151722,618.3012192436482,594.1075101289604,8.109210771784774,22.555214352358426,56.411903424720606,30.547323716485266,6.279411760555595,0.6062935255019214,63.057287550726876,14.588231409877226,-26.38640041697459,-1.79888244486337,180391.0,460209.0,234664.0,1805241.482,positive,positive
2016-09-12,-0.007448818814276947,0.08990994294971255,0.020122047329882653,-0.018152443493648307,0.008186947675461465,-0.028451313060768202,0.004655463883209254,-0.011659004100325832,-0.06746757858910257,0.015585069356695236,0.0,0.008936352176440288,-0.002560023521281929,0.013249385782553524,-0.00268668427613894,-0.006841572628321746,0.014677052748466979,0.0167736027062364,-0.0012885645806751667,0.019694524103091693,-0.13371429443428573,0.009093266502287367,9640.02293476,589.3876096632149,600.8718969987198,3.742636878408896,6.13,1280.05,0.0211213571428571,621.3770316060666,628.7989527806183,616.9094442969878,594.5474746185143,7.911311862584057,21.222429137060363,56.51305511079779,30.633510221343045,6.441437794691739,0.6098273280466071,61.62131944227648,14.507859003848658,-26.35805814571973,0.038493996664801244,208649.0,512355.0,257448.0,1829555.829,positive,positive
2016-09-13,0.0003248351176596831,0.01064932692152687,0.0003248351178728459,-0.017316507000550985,0.013927526522195866,0.003579613714275176,-0.011727271329620259,0.016304465071612873,0.016433569998763664,-0.0027689530321871603,0.0,-0.030028070039086252,0.00017976613817194398,-0.014096552323938027,0.0002136854847714087,-0.0015140045420136694,-0.014830674258919152,-0.010867484776733716,0.006751842362830107,-0.011346464060299377,0.17744067026236454,-0.008524233625846978,12231.05425514,590.6794894096315,601.5281646602863,3.764760855516783,5.3793282471,1453.8545454545,0.0181415714285714,618.9493564894334,628.1219990803719,616.0480908849363,594.9821539469169,7.7892602574542025,19.98484286571216,57.21193193898138,28.396953720558827,2.7202993102895068,0.6342430625700305,61.136973015906726,14.63386279743466,-26.172823291300208,0.25121863295023417,239886.0,532514.0,278596.0,1866175.662,positive,positive
2016-09-14,0.0152030247992192,0.03978556967161384,0.015203024799190334,-0.005879002925028964,0.003437050950483078,0.011939615012897198,0.01520302479920832,-0.0018234410254990285,0.012646916559475585,0.04669846507221198,0.0,-0.02939865590068136,0.0003444399139411747,-0.0017701284818797403,-0.002210085651992655,0.0018953752843062777,-0.0005876766502064257,0.003592458082769978,-0.0073461166025501345,0.0018363277883490792,0.01624644268358444,0.0017194235929756108,9881.9236717,592.3671937762149,602.6080097065894,3.789496368106215,5.32,1485.89,0.0151617857142857,619.0448693012333,627.0995592378996,618.5870566264575,595.6125459065341,8.01184747074808,19.260699257487484,59.52673710753938,26.978514875014753,2.121190456634174,0.63280489141464,60.96842570063844,15.381125743098305,-25.560694922532445,0.8257184487750813,231800.0,493955.0,273299.0,1748278.299,neutral,positive
2016-09-15,-0.007557348901296779,-0.02493344726241542,0.019265425452369422,0.0036326161508746235,0.003667790511902469,-0.005120128862456386,-0.007557348901128691,-0.017079719754068634,-0.06667506979707194,0.4324222416560002,0.0,0.007572235026032104,0.0004795230919203419,0.00985379586870061,0.002553098975626611,-0.006053726825577033,0.010109273363041904,0.014674003983246031,-0.00042902024819979623,0.020416427571642748,-0.10143330840214393,0.007111357911422811,8542.27474606,593.7847566698315,603.405264559772,3.807997123969683,5.2,1516.15,0.012182,617.9605476254333,626.0047089096294,618.7086158165828,596.1254950997276,7.8971202592557574,18.588280192707426,57.8874658520942,25.108130990328505,1.579699646748074,0.5589901274760182,56.40400777440271,15.564447640887503,-25.858226006229824,-0.4004971336215135,233488.0,496662.0,271388.0,1722175.145,neutral,positive
2016-09-16,-0.0015916450808211025,-0.04426054335406404,0.05095616307311035,0.013368665462178075,0.040033605998207156,-0.0026961775511956665,-0.0015916450808998173,-0.0349077473439916,-0.06977800678483381,-0.10774625126751003,0.0,-0.02004101733450825,0.00029980686404051937,-0.004869171316458587,-0.0001236891940630258,-0.0058621630543586045,-0.0037722947474275736,-0.0009753180177396459,0.005293660904313713,0.024847874623273425,-0.05705517760904255,-0.005113055981805115,7167.705140839999,595.1821549359425,604.1155727624092,3.8217990654182743,5.177048052,1518.9064748201,0.0092716428571428,617.8069166969333,624.8076072771989,618.4612714489997,596.6055190033343,7.891860196546986,17.30615392519723,58.96182253567516,23.985516107813737,1.752367131461955,0.27609858173518675,57.14140717400727,16.00336141399089,-25.595580883970126,0.35362117393225034,211128.0,476784.0,249675.0,1559178.81,neutral,positive
2016-09-17,-0.0004020498534222927,-0.011970052626182892,-0.0004020498534226258,0.005344291415664282,0.013069888312790656,0.002162537121420227,-0.0004020498534619277,-0.021551672406637246,0.015049814291612673,-0.08979066903448762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5237.9792586,596.5596868127195,604.7791121076494,3.835641563262245,5.177048052,1518.9064748201,0.0092716428571428,618.5253636841667,623.3975893511118,618.213557412611,597.0695324173232,6.863591990399527,16.210671565821976,51.40598437706948,23.66313872827459,-1.0440264727595472,0.0,51.13273519734433,14.228323720970474,-27.000710895083913,-1.9065633983809782,215529.0,511960.0,261732.0,1829019.412,positive,positive
2016-09-18,-0.006069716945555359,-0.01612438844602515,-0.0557662310985102,0.006406607284862309,-0.02000307354327613,-0.005941751022401132,-0.01819081795830746,-0.03999225220339775,-0.003937748668788155,-0.04766030949009903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4893.183452722308,597.5049193614174,605.2273873776471,3.8457095385625535,5.177048052,1518.9064748201,0.0092716428571428,618.4540379005205,622.2497341151725,616.7986233226083,597.4409439057908,6.150523739983214,15.279319854769875,52.60171140212964,21.27378705278329,-3.5171880983183854,0.07346842455713382,53.48718470214725,13.07198007952309,-26.743855044392195,0.35124317453858467,191603.0,467798.0,228937.0,1647795.043,neutral,positive
2016-09-19,-0.000703930241368278,-0.017932290836181752,-0.0007039302412826798,-0.027267652886379334,0.02819371078733135,-0.001620293091008529,-0.0007039302414888482,0.004004178450077278,0.05446308095006125,0.03224968346724966,0.0,0.0062747028923897386,7.495426870640642e-05,-0.00020033653088680214,-0.00777737349064378,0.005896730650921889,-1.860306079726204e-05,-0.0018190317571034065,-0.0029225496295958164,0.004576429331063947,0.010409879543974654,0.003915596778686581,6375.807497712308,598.6336371274366,605.6327130650108,3.858123459307497,4.6989002668,1680.7518796992,0.0005405714285714,616.4283530723411,621.5549037472975,615.7112702046064,597.7946937972812,5.37507920439225,14.414493265935784,51.431089639028166,18.41321562089206,-2.6808211273332336,0.0015425293612528266,50.93835243074973,11.777022926758407,-26.964475812092413,-0.30161790653835396,223540.0,506923.0,266479.0,1519387.578,positive,positive
2016-09-20,0.007410574995706742,-0.0037484693790486023,0.00741057499587594,-0.0214730856590587,0.07743902495567978,0.007609287001248077,0.1442194185137584,0.0050485337882224535,0.1109505964789268,-0.03604976042258112,0.0,0.0032332423110079667,0.0006750334918841361,0.0005403379585959822,0.001990084577063289,0.000152227766958557,0.0002991382171382284,0.0012073116599873313,0.004526409446684587,-0.008238832504048665,0.02511270766291651,0.003169426188883051,7810.32089891,599.6745159298199,606.2400549978639,3.880083997443215,4.87,1620.83,-0.0023697857142856,616.2546507706744,621.3090187678058,616.501921032571,598.2405955311541,5.1186777859122685,14.042781220472929,54.497135032324714,16.803888324054014,-1.7264942686000397,0.18992793835944974,50.42050033226951,11.469769078114314,-26.344200026994958,0.8456934797905546,244315.0,535708.0,288481.0,1707829.701,positive,positive
2016-09-21,0.02242268640898626,0.056431399345904465,-0.004483173759692871,0.027547388999421774,0.04532341793753769,0.02747815549697208,-0.0109171838001344,0.05966722610191577,-0.014570991067960004,0.059299969958450216,0.0,0.043738526380435294,-0.0004947833770383436,0.009031364260213337,-0.0023869196222552347,0.010048012280448715,0.010917162352454213,0.010270269514923491,0.0029444697509124484,0.0028341797918631784,-0.16457285634692775,0.004374126759639552,13009.11636746,601.2771779989587,607.4938234840901,3.907106809678196,5.34,1441.06,-0.0052801428571428,619.0497960210078,621.5667738563462,621.648717010214,598.9812925297111,4.896156129865858,16.255365804980723,54.770737305832746,18.244917270637416,0.13230285845318762,0.2067387384573014,40.09666436414509,11.284596474516436,-26.289007520515963,0.07490494722874885,239216.0,516795.0,280790.0,1858930.367,positive,positive
2016-09-22,-0.04187478725416072,-0.0398752354610985,-0.04187478725421678,-0.0496282737177679,-0.09712968394357857,-0.04333196924785676,-0.0849365945685443,-0.027752760308937252,-0.057036028919847825,-0.03687152243564562,0.0,0.021614458290728722,-0.0006143876843592855,0.005398674022625949,0.0035146137405290823,0.01017408979697687,0.006499784427774102,0.008373623234351646,0.011494876628925565,0.005896125800532781,-0.0962405800411219,0.004596981728332894,5704.320675219999,601.9577896360245,607.3955813248986,3.9190518456387,4.8327460532,1639.9078014184,-0.0081904999999999,616.6021419971743,620.9294470279007,616.2590977470315,599.1241181712705,3.617720955566938,18.30990863345225,46.220529787622915,15.681188242357848,-2.047305200927646,0.0,37.77924857238502,8.58721270881607,-27.865733451366527,-2.1622744176290176,231227.0,498853.0,269071.0,1585969.237,positive,positive
2016-09-23,-0.0046265328774748316,-0.005046601910838278,-0.004626532877595069,0.010677540697572319,0.015910023206704427,0.001480614188661411,-0.0397573611288764,-0.03243026100937729,0.02146075337401121,0.03243066113661164,0.0,-0.03972366504152991,0.0014706833272288833,-0.007123120674019323,0.0015133874577080153,-0.0023874016591418634,-0.005736774463554917,-0.006324542170021652,-0.00434392455329935,0.004941200016185254,0.022462520284247667,0.0016861764147353409,7098.0816775,602.6198623247958,607.1654840283343,3.932235104660043,4.76,1641.08,-0.0110700178571428,614.3441083177205,620.1506908021148,611.7322607464655,599.2022383597114,2.9156300423824177,20.217698402747235,49.00719631593641,13.548499867373494,-1.5988418967025297,0.16800363728586468,36.923076990120535,7.091972099822105,-27.35320312367151,0.7080103662358894,223187.0,490768.0,269207.0,1530739.848,positive,positive
2016-09-24,0.00922448920929031,-0.002477642611047326,0.00922448920957164,-0.008758957862952554,-0.02640195267068368,0.00814656026365479,0.009224489209323838,-0.005855876721439723,0.029118123896628045,0.022703280384039015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2637.978381182308,603.6106163862714,607.2178013374611,3.944750317081152,4.76,1641.08,-0.0110700178571428,613.2843932970871,619.7876073046132,610.567503452789,599.4008262829141,2.0950608973359977,22.005375321008604,47.17422743800956,11.86644548442166,-2.8874311355139612,0.07167313926930692,38.77937965049149,5.306086253858569,-27.71007859439947,-0.49245794466443726,208650.0,475437.0,246468.0,1878061.538,positive,positive
2016-09-25,-0.008556129503644927,0.004065981463562629,-0.008556129503846988,-0.019634038104034413,-0.000822360832466229,-0.005696441817733433,-0.020646908412164655,-0.025909289430650295,-0.043250052602961,0.06657800236263722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3096.44250527,604.5251887834326,607.0137049728858,3.9541438033082654,4.76,1641.08,-0.0110700178571428,610.2745139321205,619.3258045157904,608.0562775897483,599.480672427546,1.452326625538035,23.665361030822734,47.38890879406485,8.781843308931343,-2.448955160923834,0.08780706465418774,37.99816098664861,3.88984208446937,-27.673924806850746,0.04999970840326995,195642.0,467720.0,236007.0,2150398.1,neutral,positive
2016-09-26,0.014658108591183883,-0.011008762162089014,0.014658108591381724,-0.004137959722892881,0.0034065300841163992,0.015400031172343231,0.0021314652752502106,0.00019742295805658117,-0.059524631951945794,0.07292714239236475,0.0,0.0325989383526033,0.000991394848488092,-0.009124091884992525,0.0025963068706140735,0.0018695782914208703,-0.00858776279891793,-0.009095748127031955,-0.0005748980104552937,0.0074234428715294065,0.17982099633451432,-0.004568539130203719,8271.408816930001,605.6305069250546,607.2507516165173,3.959250746545768,5.2,1508.29,-0.0197085714285714,606.2606843724872,618.6283165643268,609.3285721156101,599.7530348174314,2.312156817997902,25.799795984004103,57.95331521108333,3.9899341063676275,-0.0037499957947988425,0.8817527896096292,43.16172389103406,5.782528559966587,-25.59837104655812,2.8293119249068077,230769.0,542751.0,284831.0,1879479.249,neutral,positive
2016-09-27,-0.004726343577182157,0.005738271258658667,-0.004726343577300174,-0.030897530154063935,0.007417803855009453,-0.0050719670637037195,-0.01716726428249693,-0.07547471192530197,-0.03992734266935982,-0.032112584666295296,0.0,-0.027433096623719067,-0.0015747014286375816,0.007376178861516536,0.0009449355086883493,-0.010300759319822772,0.006444170055023957,0.009171624560940783,0.005281034575506993,-0.015216076888654118,-0.09655169782758621,0.002898442769527776,7271.878544890001,606.9013216061325,607.3351656050773,3.9626687044178457,5.4,1437.91,-0.0225880892857143,606.9609602047537,618.2962809287236,609.2127942044067,599.9558524781911,2.0003705103088123,27.781771297672517,50.38117105589449,3.7695321666224118,-0.055088636501071965,0.31268423587869476,41.38685182617284,4.964074937421773,-27.040925208107282,-1.9579171481374225,240335.0,551598.0,297345.0,2006023.763,positive,positive
